,name,id,label,title,value
1342,N71,1342,N71,"Inflammatory disease of uterus, except cervix ",25.8
1343,N72,1343,N72,Inflammatory disease of cervix uteri ,16
1344,N73,1344,N73,Other female pelvic inflammatory diseases ,1670
1345,N74,1345,N74,Female pelvic inflammatory disorders in diseases classified elsewhere ,12.1
1346,N75,1346,N75,Diseases of Bartholin's gland ,68.1
1347,N76,1347,N76,Other inflammation of vagina and vulva ,669
1348,N77,1348,N77,Vulvovaginal ulceration and inflammation in diseases classified elsewhere ,2.76
1349,N80,1349,N80,Endometriosis ,5850
1350,N81,1350,N81,Female genital prolapse ,456
1351,N82,1351,N82,Fistulae involving female genital tract ,10.9
1352,N83,1352,N83,"Noninflammatory disorders of ovary, fallopian tube and broad ligament ",3.26
1353,N84,1353,N84,Polyp of female genital tract ,25.6
1354,N85,1354,N85,"Other noninflammatory disorders of uterus, except cervix ",4.17
1355,N86,1355,N86,Erosion and ectropion of cervix uteri ,5.36
1356,N87,1356,N87,Dysplasia of cervix uteri ,28.2
1357,N88,1357,N88,Other noninflammatory disorders of cervix uteri ,4.29
1358,N89,1358,N89,Other noninflammatory disorders of vagina ,10.3
1359,N90,1359,N90,Other noninflammatory disorders of vulva and perineum ,3.63
1360,N91,1360,N91,"Absent, scanty and rare menstruation ",11.8
1361,N92,1361,N92,"Excessive, frequent and irregular menstruation ",300
1362,N93,1362,N93,Other abnormal uterine and vaginal bleeding ,1810
1363,N94,1363,N94,Pain and other conditions associated with female genital organs and menstrual cycle ,25.5
1364,N95,1364,N95,Menopausal and other perimenopausal disorders ,82.7
1365,N96,1365,N96,Recurrent pregnancy loss ,3470
1366,N97,1366,N97,Female infertility ,7490
1367,N98,1367,N98,Complications associated with artificial fertilization ,65.3
1368,N99,1368,N99,"Intraoperative and postprocedural complications and disorders of genitourinary system, not elsewhere classified ",2.56
1369,O00,1369,O00,Ectopic pregnancy ,2800
1370,O01,1370,O01,Hydatidiform mole ,115
1371,O02,1371,O02,Other abnormal products of conception ,317
1372,O03,1372,O03,Spontaneous abortion ,1270
1373,O04,1373,O04,Complications following (induced) termination of pregnancy ,49.5
1374,O07,1374,O07,Failed attempted termination of pregnancy ,19.7
1375,O08,1375,O08,Complications following ectopic and molar pregnancy ,28.2
1376,O09,1376,O09,Supervision of high risk pregnancy ,1660
1377,O10,1377,O10,"Pre-existing hypertension complicating pregnancy, childbirth and the puerperium ",6.01
1378,O11,1378,O11,Pre-existing hypertension with pre-eclampsia ,20
1379,O12,1379,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension ,15.6
1380,O13,1380,O13,Gestational [pregnancy-induced] hypertension without significant proteinuria ,13.1
1381,O14,1381,O14,Pre-eclampsia ,904
1382,O15,1382,O15,Eclampsia ,1730
1383,O16,1383,O16,Unspecified maternal hypertension ,623
1384,O20,1384,O20,Hemorrhage in early pregnancy ,2050
1385,O21,1385,O21,Excessive vomiting in pregnancy ,3570
1386,O22,1386,O22,Venous complications and hemorrhoids in pregnancy ,84.9
1387,O23,1387,O23,Infections of genitourinary tract in pregnancy ,229
1388,O24,1388,O24,"Diabetes mellitus in pregnancy, childbirth, and the puerperium ",15.4
1389,O25,1389,O25,"Malnutrition in pregnancy, childbirth and the puerperium ",10
1390,O26,1390,O26,Maternal care for other conditions predominantly related to pregnancy ,70.4
1391,O28,1391,O28,Abnormal findings on antenatal screening of mother ,20.5
1392,O29,1392,O29,Complications of anesthesia during pregnancy ,2350
1393,O30,1393,O30,Multiple gestation ,2220
1394,O31,1394,O31,Complications specific to multiple gestation ,785
1395,O32,1395,O32,Maternal care for malpresentation of fetus ,13.3
1396,O33,1396,O33,Maternal care for disproportion ,22.5
1397,O34,1397,O34,Maternal care for abnormality of pelvic organs ,13.1
1398,O35,1398,O35,Maternal care for known or suspected fetal abnormality and damage ,13.4
1399,O36,1399,O36,Maternal care for other fetal problems ,1790
1400,O40,1400,O40,Polyhydramnios ,413
1401,O41,1401,O41,Other disorders of amniotic fluid and membranes ,33.1
1402,O42,1402,O42,Premature rupture of membranes ,353
1403,O43,1403,O43,Placental disorders ,668
1404,O44,1404,O44,Placenta previa ,891
1405,O45,1405,O45,Premature separation of placenta [abruptio placentae] ,20.8
1406,O46,1406,O46,"Antepartum hemorrhage, not elsewhere classified ",6.76
1407,O47,1407,O47,False labor ,15100
1408,O48,1408,O48,Late pregnancy ,21900
1409,O60,1409,O60,Preterm labor ,1810
1410,O61,1410,O61,Failed induction of labor ,247
1411,O62,1411,O62,Abnormalities of forces of labor ,38.7
1412,O63,1412,O63,Long labor ,50000
1413,O64,1413,O64,Obstructed labor due to malposition and malpresentation of fetus ,3.27
1414,O65,1414,O65,Obstructed labor due to maternal pelvic abnormality ,9.12
1415,O66,1415,O66,Other obstructed labor ,228
1416,O67,1416,O67,"Labor and delivery complicated by intrapartum hemorrhage, not elsewhere classified ",2.64
1417,O68,1417,O68,Labor and delivery complicated by abnormality of fetal acid-base balance ,7.71
1418,O69,1418,O69,Labor and delivery complicated by umbilical cord complications ,14.9
1419,O70,1419,O70,Perineal laceration during delivery ,46.6
1420,O71,1420,O71,Other obstetric trauma ,641
1421,O72,1421,O72,Postpartum hemorrhage ,1100
1422,O73,1422,O73,"Retained placenta and membranes, without hemorrhage ",12.6
1423,O74,1423,O74,Complications of anesthesia during labor and delivery ,838
1424,O75,1424,O75,"Other complications of labor and delivery, not elsewhere classified ",12.9
1425,O76,1425,O76,Abnormality in fetal heart rate and rhythm complicating labor and delivery ,8.57
1426,O77,1426,O77,Other fetal stress complicating labor and delivery ,13.5
1427,O80,1427,O80,Encounter for full-term uncomplicated delivery ,8.77
1428,O82,1428,O82,Encounter for cesarean delivery without indication ,13.2
1429,O85,1429,O85,Puerperal sepsis ,81.1
1430,O86,1430,O86,Other puerperal infections ,33.6
1431,O87,1431,O87,Venous complications and hemorrhoids in the puerperium ,3.85
1432,O88,1432,O88,Obstetric embolism ,275
1433,O89,1433,O89,Complications of anesthesia during the puerperium ,13.2
1434,O90,1434,O90,"Complications of the puerperium, not elsewhere classified ",26.9
1435,O91,1435,O91,"Infections of breast associated with pregnancy, the puerperium and lactation ",10.3
1436,O92,1436,O92,Other disorders of breast and disorders of lactation associated with pregnancy and the puerperium ,12
1437,O94,1437,O94,"Sequelae of complication of pregnancy, childbirth, and the puerperium ",6.96
1438,O98,1438,O98,"Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium ",2.79
1439,O99,1439,O99,"Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium ",3.73
1440,O9A,1440,O9A,"Maternal malignant neoplasms, traumatic injuries and abuse classifiable elsewhere but complicating pregnancy, childbirth and the puerperium ",2.42
1441,P00,1441,P00,Newborn (suspected to be) affected by maternal conditions that may be unrelated to present pregnancy ,12.1
1442,P01,1442,P01,Newborn (suspected to be) affected by maternal complications of pregnancy ,23.5
1443,P02,1443,P02,"Newborn (suspected to be) affected by complications of placenta, cord and membranes ",12
1444,P03,1444,P03,Newborn (suspected to be) affected by other complications of labor and delivery ,13.5
1445,P04,1445,P04,Newborn (suspected to be) affected by noxious substances transmitted via placenta or breast milk ,3.82
1446,P05,1446,P05,Disorders of newborn related to slow fetal growth and fetal malnutrition ,13.5
1447,P07,1447,P07,"Disorders of newborn related to short gestation and low birth weight, not elsewhere classified ",12
1448,P08,1448,P08,Disorders of newborn related to long gestation and high birth weight ,686
1449,P09,1449,P09,Abnormal findings on neonatal screening ,385
1450,P10,1450,P10,Intracranial laceration and hemorrhage due to birth injury ,14.6
1451,P11,1451,P11,Other birth injuries to central nervous system ,599
1452,P12,1452,P12,Birth injury to scalp ,1610
1453,P13,1453,P13,Birth injury to skeleton ,318
1454,P14,1454,P14,Birth injury to peripheral nervous system ,552
1455,P15,1455,P15,Other birth injuries ,12100
1456,P19,1456,P19,Metabolic acidemia in newborn ,25.9
1457,P22,1457,P22,Respiratory distress of newborn ,1210
1458,P23,1458,P23,Congenital pneumonia ,2190
1459,P24,1459,P24,Neonatal aspiration ,597
1460,P25,1460,P25,Interstitial emphysema and related conditions originating in the perinatal period ,6.38
1461,P26,1461,P26,Pulmonary hemorrhage originating in the perinatal period ,12
1462,P27,1462,P27,Chronic respiratory disease originating in the perinatal period ,12.5
1463,P28,1463,P28,Other respiratory conditions originating in the perinatal period ,20.1
1464,P29,1464,P29,Cardiovascular disorders originating in the perinatal period ,12.2
1465,P35,1465,P35,Congenital viral diseases ,2020
1466,P36,1466,P36,Bacterial sepsis of newborn ,605
1467,P37,1467,P37,Other congenital infectious and parasitic diseases ,159
1468,P38,1468,P38,Omphalitis of newborn ,20.2
1469,P39,1469,P39,Other infections specific to the perinatal period ,153
1470,P50,1470,P50,Newborn affected by intrauterine (fetal) blood loss ,19.4
1471,P51,1471,P51,Umbilical hemorrhage of newborn ,135
1472,P52,1472,P52,Intracranial nontraumatic hemorrhage of newborn ,10.6
1473,P53,1473,P53,Hemorrhagic disease of newborn ,656
1474,P54,1474,P54,Other neonatal hemorrhages ,24.6
1475,P55,1475,P55,Hemolytic disease of newborn ,648
1476,P56,1476,P56,Hydrops fetalis due to hemolytic disease ,14.4
1477,P57,1477,P57,Kernicterus ,307
1478,P58,1478,P58,Neonatal jaundice due to other excessive hemolysis ,14.4
1479,P59,1479,P59,Neonatal jaundice from other and unspecified causes ,31.4
1480,P60,1480,P60,Disseminated intravascular coagulation of newborn ,24.4
1481,P61,1481,P61,Other perinatal hematological disorders ,13.9
1482,P70,1482,P70,Transitory disorders of carbohydrate metabolism specific to newborn ,6.82
1483,P71,1483,P71,Transitory neonatal disorders of calcium and magnesium metabolism ,6.89
1484,P72,1484,P72,Other transitory neonatal endocrine disorders ,11.9
1485,P74,1485,P74,Other transitory neonatal electrolyte and metabolic disturbances ,5.44
1486,P76,1486,P76,Other intestinal obstruction of newborn ,376
1487,P77,1487,P77,Necrotizing enterocolitis of newborn ,106
1488,P78,1488,P78,Other perinatal digestive system disorders ,165
1489,P80,1489,P80,Hypothermia of newborn ,627
1490,P81,1490,P81,Other disturbances of temperature regulation of newborn ,12.4
1491,P83,1491,P83,Other conditions of integument specific to newborn ,12.1
1492,P84,1492,P84,Other problems with newborn ,20400
1493,P90,1493,P90,Convulsions of newborn ,423
1494,P91,1494,P91,Other disturbances of cerebral status of newborn ,58.3
1495,P92,1495,P92,Feeding problems of newborn ,6000
1496,P93,1496,P93,Reactions and intoxications due to drugs administered to newborn ,5.12
1497,P94,1497,P94,Disorders of muscle tone of newborn ,419
1498,P95,1498,P95,Stillbirth ,2390
1499,P96,1499,P96,Other conditions originating in the perinatal period ,52
1500,Q00,1500,Q00,Anencephaly and similar malformations ,13.2
1501,Q01,1501,Q01,Encephalocele ,320
1502,Q02,1502,Q02,Microcephaly ,1180
1503,Q03,1503,Q03,Congenital hydrocephalus ,1120
1504,Q04,1504,Q04,Other congenital malformations of brain ,588
1505,Q05,1505,Q05,Spina bifida ,3080
1506,Q06,1506,Q06,Other congenital malformations of spinal cord ,144
1507,Q07,1507,Q07,Other congenital malformations of nervous system ,285
1508,Q10,1508,Q10,"Congenital malformations of eyelid, lacrimal apparatus and orbit ",4.5
1509,Q11,1509,Q11,"Anophthalmos, microphthalmos and macrophthalmos ",2.65
1510,Q12,1510,Q12,Congenital lens malformations ,74.8
1511,Q13,1511,Q13,Congenital malformations of anterior segment of eye ,56.5
1512,Q14,1512,Q14,Congenital malformations of posterior segment of eye ,12.6
1513,Q15,1513,Q15,Other congenital malformations of eye ,339
1514,Q16,1514,Q16,Congenital malformations of ear causing impairment of hearing ,17.1
1515,Q17,1515,Q17,Other congenital malformations of ear ,188
1516,Q18,1516,Q18,Other congenital malformations of face and neck ,104
1517,Q20,1517,Q20,Congenital malformations of cardiac chambers and connections ,12.2
1518,Q21,1518,Q21,Congenital malformations of cardiac septa ,13.7
1519,Q22,1519,Q22,Congenital malformations of pulmonary and tricuspid valves ,16.3
1520,Q23,1520,Q23,Congenital malformations of aortic and mitral valves ,16
1521,Q24,1521,Q24,Other congenital malformations of heart ,595
1522,Q25,1522,Q25,Congenital malformations of great arteries ,37.1
1523,Q26,1523,Q26,Congenital malformations of great veins ,62.8
1524,Q27,1524,Q27,Other congenital malformations of peripheral vascular system ,80
1525,Q28,1525,Q28,Other congenital malformations of circulatory system ,78.6
1526,Q30,1526,Q30,Congenital malformations of nose ,193
1527,Q31,1527,Q31,Congenital malformations of larynx ,18.2
1528,Q32,1528,Q32,Congenital malformations of trachea and bronchus ,13.1
1529,Q33,1529,Q33,Congenital malformations of lung ,288
1530,Q34,1530,Q34,Other congenital malformations of respiratory system ,182
1531,Q35,1531,Q35,Cleft palate ,2570
1532,Q36,1532,Q36,Cleft lip ,2430
1533,Q37,1533,Q37,Cleft palate with cleft lip ,1670
1534,Q38,1534,Q38,"Other congenital malformations of tongue, mouth and pharynx ",12.1
1535,Q39,1535,Q39,Congenital malformations of esophagus ,69.9
1536,Q40,1536,Q40,Other congenital malformations of upper alimentary tract ,12.1
1537,Q41,1537,Q41,"Congenital absence, atresia and stenosis of small intestine ",12.8
1538,Q42,1538,Q42,"Congenital absence, atresia and stenosis of large intestine ",13
1539,Q43,1539,Q43,Other congenital malformations of intestine ,23.3
1540,Q44,1540,Q44,"Congenital malformations of gallbladder, bile ducts and liver ",12.1
1541,Q45,1541,Q45,Other congenital malformations of digestive system ,84.9
1542,Q50,1542,Q50,"Congenital malformations of ovaries, fallopian tubes and broad ligaments ",5.11
1543,Q51,1543,Q51,Congenital malformations of uterus and cervix ,16
1544,Q52,1544,Q52,Other congenital malformations of female genitalia ,15.1
1545,Q53,1545,Q53,Undescended and ectopic testicle ,39.6
1546,Q54,1546,Q54,Hypospadias ,832
1547,Q55,1547,Q55,Other congenital malformations of male genital organs ,13.9
1548,Q56,1548,Q56,Indeterminate sex and pseudohermaphroditism ,2.8
1549,Q60,1549,Q60,Renal agenesis and other reduction defects of kidney ,12.3
1550,Q61,1550,Q61,Cystic kidney disease ,3280
1551,Q62,1551,Q62,Congenital obstructive defects of renal pelvis and congenital malformations of ureter ,10.6
1552,Q63,1552,Q63,Other congenital malformations of kidney ,264
1553,Q64,1553,Q64,Other congenital malformations of urinary system ,124
1554,Q65,1554,Q65,Congenital deformities of hip ,209
1555,Q66,1555,Q66,Congenital deformities of feet ,166
1556,Q67,1556,Q67,"Congenital musculoskeletal deformities of head, face, spine and chest ",56.2
1557,Q68,1557,Q68,Other congenital musculoskeletal deformities ,98
1558,Q69,1558,Q69,Polydactyly ,562
1559,Q70,1559,Q70,Syndactyly ,412
1560,Q71,1560,Q71,Reduction defects of upper limb ,129
1561,Q72,1561,Q72,Reduction defects of lower limb ,158
1562,Q73,1562,Q73,Reduction defects of unspecified limb ,12.3
1563,Q74,1563,Q74,Other congenital malformations of limb(s) ,3.04
1564,Q75,1564,Q75,Other congenital malformations of skull and face bones ,19.4
1565,Q76,1565,Q76,Congenital malformations of spine and bony thorax ,11.6
1566,Q77,1566,Q77,Osteochondrodysplasia with defects of growth of tubular bones and spine ,3.82
1567,Q78,1567,Q78,Other osteochondrodysplasias ,10.5
1568,Q79,1568,Q79,"Congenital malformations of musculoskeletal system, not elsewhere classified ",12.8
1569,Q80,1569,Q80,Congenital ichthyosis ,156
1570,Q81,1570,Q81,Epidermolysis bullosa ,627
1571,Q82,1571,Q82,Other congenital malformations of skin ,430
1572,Q83,1572,Q83,Congenital malformations of breast ,268
1573,Q84,1573,Q84,Other congenital malformations of integument ,9.98
1574,Q85,1574,Q85,"Phakomatoses, not elsewhere classified ",3.39
1575,Q86,1575,Q86,"Congenital malformation syndromes due to known exogenous causes, not elsewhere classified ",9.4
1576,Q87,1576,Q87,Other specified congenital malformation syndromes affecting multiple systems ,12.3
1577,Q89,1577,Q89,"Other congenital malformations, not elsewhere classified ",31.8
1578,Q90,1578,Q90,Down syndrome ,24800
1579,Q91,1579,Q91,Trisomy 18 and Trisomy 13 ,532
1580,Q92,1580,Q92,"Other trisomies and partial trisomies of the autosomes, not elsewhere classified ",1.7
1581,Q93,1581,Q93,"Monosomies and deletions from the autosomes, not elsewhere classified ",3.07
1582,Q95,1582,Q95,"Balanced rearrangements and structural markers, not elsewhere classified ",11.6
1583,Q96,1583,Q96,Turner's syndrome ,327
1584,Q97,1584,Q97,"Other sex chromosome abnormalities, female phenotype, not elsewhere classified ",12.2
1585,Q98,1585,Q98,"Other sex chromosome abnormalities, male phenotype, not elsewhere classified ",12.2
1586,Q99,1586,Q99,"Other chromosome abnormalities, not elsewhere classified ",13.1
1587,R00,1587,R00,Abnormalities of heart beat ,1190
1588,R01,1588,R01,Cardiac murmurs and other cardiac sounds ,84.7
1589,R03,1589,R03,"Abnormal blood-pressure reading, without diagnosis ",2540
1590,R04,1590,R04,Hemorrhage from respiratory passages ,14.9
1591,R05,1591,R05,Cough ,12600
1592,R06,1592,R06,Abnormalities of breathing ,2460
1593,R07,1593,R07,Pain in throat and chest ,10200
1594,R09,1594,R09,Other symptoms and signs involving the circulatory and respiratory system ,87
1595,R10,1595,R10,Abdominal and pelvic pain ,4490
1596,R11,1596,R11,Nausea and vomiting ,7740
1597,R12,1597,R12,Heartburn ,6920
1598,R13,1598,R13,Aphagia and dysphagia ,31.7
1599,R14,1599,R14,Flatulence and related conditions ,1910
1600,R15,1600,R15,Fecal incontinence ,1550
1601,R16,1601,R16,"Hepatomegaly and splenomegaly, not elsewhere classified ",9.65
1602,R17,1602,R17,Unspecified jaundice ,676
1603,R18,1603,R18,Ascites ,2980
1604,R19,1604,R19,Other symptoms and signs involving the digestive system and abdomen ,187
1605,R20,1605,R20,Disturbances of skin sensation ,528
1606,R21,1606,R21,Rash and other nonspecific skin eruption ,21.3
1607,R22,1607,R22,"Localized swelling, mass and lump of skin and subcutaneous tissue ",31
1608,R23,1608,R23,Other skin changes ,24100
1609,R25,1609,R25,Abnormal involuntary movements ,547
1610,R26,1610,R26,Abnormalities of gait and mobility ,72.8
1611,R27,1611,R27,Other lack of coordination ,3290
1612,R29,1612,R29,Other symptoms and signs involving the nervous and musculoskeletal systems ,48.8
1613,R30,1613,R30,Pain associated with micturition ,95.2
1614,R31,1614,R31,Hematuria ,2740
1615,R32,1615,R32,Unspecified urinary incontinence ,165
1616,R33,1616,R33,Retention of urine ,3350
1617,R34,1617,R34,Anuria and oliguria ,126
1618,R35,1618,R35,Polyuria ,993
1619,R36,1619,R36,Urethral discharge ,768
1620,R37,1620,R37,"Sexual dysfunction, unspecified ",268
1621,R39,1621,R39,Other and unspecified symptoms and signs involving the genitourinary system ,11.2
1622,R40,1622,R40,"Somnolence, stupor and coma ",16.8
1623,R41,1623,R41,Other symptoms and signs involving cognitive functions and awareness ,32.2
1624,R42,1624,R42,Dizziness and giddiness ,170
1625,R43,1625,R43,Disturbances of smell and taste ,170
1626,R44,1626,R44,Other symptoms and signs involving general sensations and perceptions ,12.4
1627,R45,1627,R45,Symptoms and signs involving emotional state ,1290
1628,R46,1628,R46,Symptoms and signs involving appearance and behavior ,280
1629,R47,1629,R47,"Speech disturbances, not elsewhere classified ",13
1630,R48,1630,R48,"Dyslexia and other symbolic dysfunctions, not elsewhere classified ",1.69
1631,R49,1631,R49,Voice and resonance disorders ,267
1632,R50,1632,R50,Fever of other and unknown origin ,1810
1633,R51,1633,R51,Headache ,12500
1634,R52,1634,R52,"Pain, unspecified ",3210
1635,R53,1635,R53,Malaise and fatigue ,1720
1636,R54,1636,R54,Age-related physical debility ,15.4
1637,R55,1637,R55,Syncope and collapse ,208
1638,R56,1638,R56,"Convulsions, not elsewhere classified ",13.7
1639,R57,1639,R57,"Shock, not elsewhere classified ",222
1640,R58,1640,R58,"Hemorrhage, not elsewhere classified ",47.1
1641,R59,1641,R59,Enlarged lymph nodes ,2480
1642,R60,1642,R60,"Edema, not elsewhere classified ",57.2
1643,R61,1643,R61,Generalized hyperhidrosis ,59.7
1644,R62,1644,R62,Lack of expected normal physiological development in childhood and adults ,77.6
1645,R63,1645,R63,Symptoms and signs concerning food and fluid intake ,86.5
1646,R64,1646,R64,Cachexia ,952
1647,R65,1647,R65,Symptoms and signs specifically associated with systemic inflammation and infection ,145
1648,R68,1648,R68,Other general symptoms and signs ,21200
1649,R69,1649,R69,"Illness, unspecified ",1580
1650,R70,1650,R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity ,7.81
1651,R71,1651,R71,Abnormality of red blood cells ,1180
1652,R73,1652,R73,Elevated blood glucose level ,2990
1653,R74,1653,R74,Abnormal serum enzyme levels ,994
1654,R75,1654,R75,Inconclusive laboratory evidence of human immunodeficiency virus [HIV] ,12.9
1655,R76,1655,R76,Other abnormal immunological findings in serum ,56.6
1656,R77,1656,R77,Other abnormalities of plasma proteins ,526
1657,R78,1657,R78,"Findings of drugs and other substances, not normally found in blood ",184
1658,R79,1658,R79,Other abnormal findings of blood chemistry ,629
1659,R80,1659,R80,Proteinuria ,1680
1660,R81,1660,R81,Glycosuria ,556
1661,R82,1661,R82,Other and unspecified abnormal findings in urine ,224
1662,R83,1662,R83,Abnormal findings in cerebrospinal fluid ,221
1663,R84,1663,R84,Abnormal findings in specimens from respiratory organs and thorax ,12.1
1664,R85,1664,R85,Abnormal findings in specimens from digestive organs and abdominal cavity ,12.1
1665,R86,1665,R86,Abnormal findings in specimens from male genital organs ,12.1
1666,R87,1666,R87,Abnormal findings in specimens from female genital organs ,12.2
1667,R88,1667,R88,Abnormal findings in other body fluids and substances ,41.6
1668,R89,1668,R89,"Abnormal findings in specimens from other organs, systems and tissues ",13.6
1669,R90,1669,R90,Abnormal findings on diagnostic imaging of central nervous system ,173
1670,R91,1670,R91,Abnormal findings on diagnostic imaging of lung ,557
1671,R92,1671,R92,Abnormal and inconclusive findings on diagnostic imaging of breast ,29.9
1672,R93,1672,R93,Abnormal findings on diagnostic imaging of other body structures ,222
1673,R94,1673,R94,Abnormal results of function studies ,3350
1674,R97,1674,R97,Abnormal tumor markers ,967
1675,R99,1675,R99,Ill-defined and unknown cause of mortality ,15.3
1676,S00,1676,S00,Superficial injury of head ,1840
1677,S01,1677,S01,Open wound of head ,11900
1678,S02,1678,S02,Fracture of skull and facial bones ,269
1679,S03,1679,S03,Dislocation and sprain of joints and ligaments of head ,61.7
1680,S04,1680,S04,Injury of cranial nerve ,2050
1681,S05,1681,S05,Injury of eye and orbit ,530
1682,S06,1682,S06,Intracranial injury ,1790
1683,S07,1683,S07,Crushing injury of head ,1020
1684,S08,1684,S08,Avulsion and traumatic amputation of part of head ,24.9
1685,S09,1685,S09,Other and unspecified injuries of head ,437
1686,S10,1686,S10,Superficial injury of neck ,1600
1687,S11,1687,S11,Open wound of neck ,4440
1688,S12,1688,S12,Fracture of cervical vertebra and other parts of neck ,48.5
1689,S13,1689,S13,Dislocation and sprain of joints and ligaments at neck level ,21
1690,S14,1690,S14,Injury of nerves and spinal cord at neck level ,1000
1691,S15,1691,S15,Injury of blood vessels at neck level ,1460
1692,S16,1692,S16,"Injury of muscle, fascia and tendon at neck level ",28.3
1693,S17,1693,S17,Crushing injury of neck ,457
1694,S19,1694,S19,Other specified and unspecified injuries of neck ,32.8
1695,S20,1695,S20,Superficial injury of thorax ,53
1696,S21,1696,S21,Open wound of thorax ,106
1697,S22,1697,S22,"Fracture of rib(s), sternum and thoracic spine ",12.5
1698,S23,1698,S23,Dislocation and sprain of joints and ligaments of thorax ,7.59
1699,S24,1699,S24,Injury of nerves and spinal cord at thorax level ,46.5
1700,S25,1700,S25,Injury of blood vessels of thorax ,122
1701,S26,1701,S26,Injury of heart ,23200
1702,S27,1702,S27,Injury of other and unspecified intrathoracic organs ,8.65
1703,S28,1703,S28,"Crushing injury of thorax, and traumatic amputation of part of thorax ",7.58
1704,S29,1704,S29,Other and unspecified injuries of thorax ,18.5
1705,S30,1705,S30,"Superficial injury of abdomen, lower back, pelvis and external genitals ",12
1706,S31,1706,S31,"Open wound of abdomen, lower back, pelvis and external genitals ",12.6
1707,S32,1707,S32,Fracture of lumbar spine and pelvis ,905
1708,S33,1708,S33,Dislocation and sprain of joints and ligaments of lumbar spine and pelvis ,16.9
1709,S34,1709,S34,"Injury of lumbar and sacral spinal cord and nerves at abdomen, lower back and pelvis level ",24.2
1710,S35,1710,S35,"Injury of blood vessels at abdomen, lower back and pelvis level ",42.4
1711,S36,1711,S36,Injury of intra-abdominal organs ,52.5
1712,S37,1712,S37,Injury of urinary and pelvic organs ,617
1713,S38,1713,S38,"Crushing injury and traumatic amputation of abdomen, lower back, pelvis and external genitals ",2.84
1714,S39,1714,S39,"Other and unspecified injuries of abdomen, lower back, pelvis and external genitals ",0.048
1715,S40,1715,S40,Superficial injury of shoulder and upper arm ,372
1716,S41,1716,S41,Open wound of shoulder and upper arm ,1040
1717,S42,1717,S42,Fracture of shoulder and upper arm ,2820
1718,S43,1718,S43,Dislocation and sprain of joints and ligaments of shoulder girdle ,11.8
1719,S44,1719,S44,Injury of nerves at shoulder and upper arm level ,981
1720,S45,1720,S45,Injury of blood vessels at shoulder and upper arm level ,186
1721,S46,1721,S46,"Injury of muscle, fascia and tendon at shoulder and upper arm level ",14.8
1722,S47,1722,S47,Crushing injury of shoulder and upper arm ,107
1723,S48,1723,S48,Traumatic amputation of shoulder and upper arm ,40.1
1724,S49,1724,S49,Other and unspecified injuries of shoulder and upper arm ,89.8
1725,S50,1725,S50,Superficial injury of elbow and forearm ,143
1726,S51,1726,S51,Open wound of elbow and forearm ,297
1727,S52,1727,S52,Fracture of forearm ,2200
1728,S53,1728,S53,Dislocation and sprain of joints and ligaments of elbow ,95
1729,S54,1729,S54,Injury of nerves at forearm level ,512
1730,S55,1730,S55,Injury of blood vessels at forearm level ,137
1731,S56,1731,S56,"Injury of muscle, fascia and tendon at forearm level ",17
1732,S57,1732,S57,Crushing injury of elbow and forearm ,36.7
1733,S58,1733,S58,Traumatic amputation of elbow and forearm ,32.9
1734,S59,1734,S59,Other and unspecified injuries of elbow and forearm ,45.5
1735,S60,1735,S60,"Superficial injury of wrist, hand and fingers ",121
1736,S61,1736,S61,"Open wound of wrist, hand and fingers ",937
1737,S62,1737,S62,Fracture at wrist and hand level ,1670
1738,S63,1738,S63,Dislocation and sprain of joints and ligaments at wrist and hand level ,19.5
1739,S64,1739,S64,Injury of nerves at wrist and hand level ,787
1740,S65,1740,S65,Injury of blood vessels at wrist and hand level ,187
1741,S66,1741,S66,"Injury of muscle, fascia and tendon at wrist and hand level ",21.2
1742,S67,1742,S67,"Crushing injury of wrist, hand and fingers ",69.2
1743,S68,1743,S68,"Traumatic amputation of wrist, hand and fingers ",40.4
1744,S69,1744,S69,"Other and unspecified injuries of wrist, hand and finger(s) ",8.67
1745,S70,1745,S70,Superficial injury of hip and thigh ,302
1746,S71,1746,S71,Open wound of hip and thigh ,866
1747,S72,1747,S72,Fracture of femur ,2910
1748,S73,1748,S73,Dislocation and sprain of joint and ligaments of hip ,171
1749,S74,1749,S74,Injury of nerves at hip and thigh level ,493
1750,S75,1750,S75,Injury of blood vessels at hip and thigh level ,98.2
1751,S76,1751,S76,"Injury of muscle, fascia and tendon at hip and thigh level ",20.4
1752,S77,1752,S77,Crushing injury of hip and thigh ,60.8
1753,S78,1753,S78,Traumatic amputation of hip and thigh ,31.8
1754,S79,1754,S79,Other and unspecified injuries of hip and thigh ,113
1755,S80,1755,S80,Superficial injury of knee and lower leg ,721
1756,S81,1756,S81,Open wound of knee and lower leg ,1890
1757,S82,1757,S82,"Fracture of lower leg, including ankle ",1310
1758,S83,1758,S83,Dislocation and sprain of joints and ligaments of knee ,146
1759,S84,1759,S84,Injury of nerves at lower leg level ,2190
1760,S85,1760,S85,Injury of blood vessels at lower leg level ,1180
1761,S86,1761,S86,"Injury of muscle, fascia and tendon at lower leg level ",40.9
